company_name,company_tier,source_name,source_url,source_type,source_bucket,source_domain,official_domain,official_domain_confidence,source_quality_score,is_official_hint,structure_hint,discovery_method,verification_status,failure_count,last_success_at,last_active_job_count,quarantine_reason,is_quarantined
한국정보공학(주),중견/중소,한국정보공학(주) 공식 채용,https://kies.co.kr/PR/recruit,html_page,approved,kies.co.kr,kies.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
한양디지텍,중견/중소,한양디지텍 공식 채용,https://hanyangdgt.com/HTML/Career_En.html,html_page,approved,hanyangdgt.com,hanyangdgt.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
한솔아이원스,중견/중소,한솔아이원스 공식 채용,https://hansoliones.com/kr/recruit/talent.php,html_page,approved,hansoliones.com,hansoliones.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
한솔아이원스,중견/중소,한솔아이원스 공식 채용,https://hansoliones.com/kr/recruit/recruit_info.php,html_page,approved,hansoliones.com,hansoliones.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
핸디소프트,중견/중소,핸디소프트 공식 채용,https://handysoft.co.kr/recruit/recruit_list,html_page,approved,handysoft.co.kr,handysoft.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
핸디소프트,중견/중소,핸디소프트 공식 채용,https://handysoft.co.kr/recruit/system,html_page,approved,handysoft.co.kr,handysoft.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
핸디소프트,중견/중소,핸디소프트 공식 채용,https://handysoft.co.kr/recruit,html_page,approved,handysoft.co.kr,handysoft.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
해성디에스,중견/중소,해성디에스 공식 채용,https://haesungds.com/recruit/talent.php,html_page,approved,haesungds.com,haesungds.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
해성디에스,중견/중소,해성디에스 공식 채용,https://haesungds.com/recruit/system.php,html_page,approved,haesungds.com,haesungds.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
해성디에스,중견/중소,해성디에스 공식 채용,https://haesungds.com/recruit/recruit.php,html_page,approved,haesungds.com,haesungds.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
한솔코에버,중견/중소,한솔코에버 공식 채용,https://coever.co.kr/recruit/recruit_3,html_page,approved,coever.co.kr,coever.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
한솔코에버,중견/중소,한솔코에버 공식 채용,https://coever.co.kr/recruit/recruit_2,html_page,approved,coever.co.kr,coever.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
한솔코에버,중견/중소,한솔코에버 공식 채용,https://coever.co.kr/recruit/recruit_1,html_page,approved,coever.co.kr,coever.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T14:39:19+09:00,0.0,,False
현대에이치티,중견/중소,현대에이치티 공식 채용,https://hyundaiht.co.kr/kr/person/talent.php,html_page,approved,hyundaiht.co.kr,hyundaiht.co.kr,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
효성 ITX,중견/중소,효성 ITX 공식 채용,https://hyosungitx.com/ko/recruit/talent.do,html_page,approved,hyosungitx.com,hyosungitx.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
한싹,중견/중소,한싹 공식 채용,https://hanssak.co.kr/recruit/talent.html,html_page,approved,hanssak.co.kr,hanssak.co.kr,0.99,0.75,True,html,homepage_link_probe,실패,8.0,2026-04-10T15:07:25+09:00,0.0,,False
한싹,중견/중소,한싹 공식 채용,https://hanssak.co.kr/recruit/notice.html,html_page,approved,hanssak.co.kr,hanssak.co.kr,0.99,0.75,True,html,homepage_link_probe,실패,8.0,2026-04-10T15:07:25+09:00,0.0,,False
한싹,중견/중소,한싹 공식 채용,https://hanssak.co.kr/recruit/filed_1.html,html_page,approved,hanssak.co.kr,hanssak.co.kr,0.99,0.75,True,html,homepage_link_probe,실패,8.0,2026-04-10T15:07:25+09:00,0.0,,False
휴네시온,중견/중소,휴네시온 공식 채용,https://hunesion.com/recruit/content4,html_page,approved,hunesion.com,hunesion.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
휴네시온,중견/중소,휴네시온 공식 채용,https://hunesion.com/recruit/content3,html_page,approved,hunesion.com,hunesion.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
휴네시온,중견/중소,휴네시온 공식 채용,https://hunesion.com/recruit/content2,html_page,approved,hunesion.com,hunesion.com,0.99,0.75,True,html,homepage_link_probe,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
모레,스타트업,모레 GreetingHR 공개 채용,https://moreh.career.greetinghr.com,greetinghr,approved,moreh.career.greetinghr.com,moreh.io,0.99,0.85,True,next_data,manual_seed_live,성공,0.0,2026-04-12T16:44:01+09:00,5.0,,False
하이퍼엑셀,스타트업,하이퍼엑셀 GreetingHR 공개 채용,https://hyperaccel.career.greetinghr.com,greetinghr,approved,hyperaccel.career.greetinghr.com,hyperaccel.ai,0.99,0.85,True,next_data,manual_seed_live,성공,0.0,2026-04-12T16:44:01+09:00,5.0,,False
래블업,스타트업,래블업 Careers 공개 채용,https://www.lablup.com/careers,html_page,approved,www.lablup.com,lablup.com,0.99,0.75,True,html,manual_seed_live,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
와이즈에이아이,스타트업,와이즈에이아이 공식 채용,https://ai.wiseai.co.kr/about/recruitment,html_page,approved,ai.wiseai.co.kr,ai.wiseai.co.kr,0.99,0.75,True,html,manual_seed_live,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
에스티씨랩,스타트업,에스티씨랩 공식 채용,https://career.stclab.com/recruit,html_page,approved,career.stclab.com,stclab.com,0.99,0.75,True,html,manual_seed_live,실패,1.0,2026-04-12T07:51:42+09:00,0.0,,False
보스반도체,스타트업,보스반도체 공식 채용,https://www.bos-semi.com/careers-southkorea,html_page,approved,www.bos-semi.com,bos-semi.com,0.99,0.75,True,html,manual_seed_live,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
엔젤로보틱스,스타트업,엔젤로보틱스 공식 채용 공고,https://www.angel-robotics.com/ko/recruit/notice,html_page,approved,www.angel-robotics.com,angel-robotics.com,0.99,0.75,True,html,manual_seed_live,성공,0.0,2026-04-12T13:57:53+09:00,3.0,,False
메디인테크,스타트업,메디인테크 채용 공고,https://medintech.co.kr/employment_kr,html_page,approved,medintech.co.kr,medintech.co.kr,0.99,0.75,True,html,manual_seed_live,성공,0.0,2026-04-12T15:04:01+09:00,0.0,,False
슈어소프트테크,중견/중소,슈어소프트테크 채용공고,https://careers.suresofttech.com/job1,html_page,approved,careers.suresofttech.com,suresofttech.com,0.99,0.75,True,html,manual_seed_live,성공,0.0,2026-04-12T16:44:01+09:00,3.0,,False
하이퍼엑셀,스타트업,하이퍼엑셀 GreetingHR 채용 홈,https://hyperaccel.career.greetinghr.com/ko/guide,greetinghr,approved,hyperaccel.career.greetinghr.com,hyperaccel.ai,0.99,0.85,True,next_data,manual_seed_live,성공,0.0,2026-04-12T16:44:01+09:00,5.0,,False
미스릴,중견/중소,미스릴 공개 ATS,https://mithril.career.greetinghr.com/ko/guide,greetinghr,approved,mithril.career.greetinghr.com,mithril.im,0.99,0.85,True,ats,homepage_link_probe,성공,0.0,2026-04-12T13:57:53+09:00,0.0,,False
코난테크놀로지,중견/중소,코난테크놀로지 공식 채용,https://konantech.com/pr/careers,html_page,approved,konantech.com,konantech.com,0.99,0.75,True,html,homepage_link_probe,미검증,0.0,,0.0,,False
한싹,중견/중소,한싹 공식 채용,https://hanssak.co.kr/recruit/posting/index.php,html_page,approved,hanssak.co.kr,hanssak.co.kr,0.99,0.75,True,html,homepage_link_probe,미검증,0.0,,0.0,,False
마드라스체크 주식회사,중견/중소,마드라스체크 주식회사 공식 채용,https://flow.team/ko/company/career,html_page,approved,flow.team,flow.team,0.99,0.75,True,html,homepage_link_probe,미검증,0.0,,0.0,,False
아우토크립트,스타트업,아우토크립트 GreetingHR 포지션,https://autocrypt.career.greetinghr.com/ko/positions,greetinghr,approved,autocrypt.career.greetinghr.com,autocrypt.co.kr,0.99,0.85,True,next_data,manual_seed_live,미검증,0.0,,0.0,,False
퀄리타스반도체,스타트업,퀄리타스반도체 GreetingHR 잡스,https://q-semi.career.greetinghr.com/ko/jobs,greetinghr,approved,q-semi.career.greetinghr.com,q-semi.com,0.99,0.85,True,next_data,manual_seed_live,미검증,0.0,,0.0,,False
씨앤에스링크,중견/중소,씨앤에스링크 공식 채용,https://www.cns-link.co.kr/company/recruit,html_page,approved,www.cns-link.co.kr,cns-link.co.kr,0.99,0.75,True,html,homepage_link_probe,미검증,0.0,,0.0,,False
인벤티지랩,중견/중소,인벤티지랩 공식 채용,https://inventagelab.com/en/careers,html_page,approved,inventagelab.com,inventagelab.com,0.99,0.75,True,html,homepage_link_probe,미검증,0.0,,0.0,,False
한국로봇산업진흥원,공공·연구기관,한국로봇산업진흥원 공식 채용,https://kiria.org/portal/info/portalInfoJobList.do;jsessionid=E047EF3E3345211673BA8A17E56E16A0,html_page,approved,kiria.org,kiria.org,0.99,0.75,True,html,homepage_link_probe,미검증,0.0,,0.0,,False
한국전력국제원자력대학원대학교,공공·연구기관,한국전력국제원자력대학원대학교 공식 채용,https://apply.kings.ac.kr/recruit/modify.do,html_page,approved,apply.kings.ac.kr,kings.ac.kr,0.99,0.75,True,html,homepage_link_probe,미검증,0.0,,0.0,,False
한국전력국제원자력대학원대학교,공공·연구기관,한국전력국제원자력대학원대학교 공식 채용,https://apply.kings.ac.kr/recruit/apply.do,html_page,approved,apply.kings.ac.kr,kings.ac.kr,0.99,0.75,True,html,homepage_link_probe,미검증,0.0,,0.0,,False
주식회사 빅태블릿,중견/중소,주식회사 빅태블릿 공식 채용,https://bigtablet.com/recruit,html_page,approved,bigtablet.com,bigtablet.com,0.99,0.75,True,html,homepage_link_probe,미검증,0.0,,0.0,,False
주식회사 컨시언스파트너스,중견/중소,주식회사 컨시언스파트너스 공식 채용,https://conscience.technology/ko/careers,html_page,approved,conscience.technology,conscience.technology,0.99,0.75,True,html,homepage_link_probe,미검증,0.0,,0.0,,False
(주)아이브릭스,중견/중소,(주)아이브릭스 공식 채용,https://i-bricks.co.kr/recruit.html,html_page,approved,i-bricks.co.kr,i-bricks.co.kr,0.99,0.75,True,html,homepage_link_probe,미검증,0.0,,0.0,,False
라이트웨이트,스타트업,라이트웨이트 공식 채용,https://lightweight.kr/ko/careers,html_page,approved,lightweight.kr,lightweight.kr,0.99,0.75,True,html,homepage_link_probe,미검증,0.0,,0.0,,False
(주)메사쿠어컴퍼니,스타트업,(주)메사쿠어컴퍼니 공식 채용,https://www.metsakuur.com/careers,html_page,approved,www.metsakuur.com,metsakuur.com,0.99,0.75,True,html,homepage_link_probe,미검증,0.0,,0.0,,False
한국로봇산업진흥원,공공·연구기관,한국로봇산업진흥원 공식 채용,https://kiria.org/portal/info/portalInfoJobList.do;jsessionid=BA19303FCF6AEF94BE6C3FB0C870DDEB,html_page,approved,kiria.org,kiria.org,0.99,0.75,True,html,homepage_link_probe,미검증,0.0,,0.0,,False
한국로봇산업진흥원,공공·연구기관,한국로봇산업진흥원 공식 채용,https://kiria.org/portal/info/portalInfoJobList.do;jsessionid=F0D0757BA4C36D1D4C38100AB233BA23,html_page,approved,kiria.org,kiria.org,0.99,0.75,True,html,homepage_link_probe,미검증,0,,0,,False
