company_name,company_tier,official_domain,company_name_en,region,aliases,discovery_method,candidate_seed_type,candidate_seed_url,candidate_seed_title,candidate_seed_reason
넥스톰,스타트업,nextorm.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
파이프트리스마트팜,스타트업,paiptree.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
싱크(SYNC),스타트업,hookable.ai,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
제트에이아이,스타트업,blux.ai,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
워프스페이스,스타트업,warpspace.caveduck.io,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
루카스에듀테인먼트,스타트업,lukasedutainment.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
에이아이디노,스타트업,aidino.co.kr,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
바이브에이아이,스타트업,vibeai.ai,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
맞추다,스타트업,machuda.kr,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 graduate roster 기반 기업 모집단 확장
게이머리퍼블릭,스타트업,gamerrepublic.gg,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
(주)스튜디오프리윌루전,스타트업,studiofreewillusion.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
(주)와들,스타트업,waddlelab.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 graduate roster 기반 기업 모집단 확장
(주)틸다,스타트업,tilda.co.kr,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
(주)일리아스AI,스타트업,kr.iliasai.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 graduate roster 기반 기업 모집단 확장
투와이,스타트업,inbuzz.io,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
필드에스,스타트업,field-s.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 graduate roster 기반 기업 모집단 확장
매크로액트,스타트업,macroact.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
에이아이다이콤,스타트업,aidicome.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 graduate roster 기반 기업 모집단 확장
에스앤이컴퍼니,스타트업,bgood.co.kr,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
넷록스,스타트업,netlox.io,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
스웨번즈,스타트업,swevenz.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
쓰리알이노베이션,스타트업,focuspang.ai,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
(주)더블유닷에이아이,스타트업,w-ai.ai,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
(주)위커스,스타트업,goscakiosk.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 graduate roster 기반 기업 모집단 확장
필로토㈜,스타트업,piloto.kr,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
하이퍼이지,스타트업,pie3d.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 graduate roster 기반 기업 모집단 확장
라이즈이엔엠(주),스타트업,turnup.ai,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 graduate roster 기반 기업 모집단 확장
(주)모닛,스타트업,monitcorp.co.kr,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
UNMD,스타트업,unmd.ai,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
(주)크로프트,스타트업,croft-ai.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
(주)프롭웨이브,스타트업,propwave.tistory.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
(주)테스트웍스,스타트업,testworks.co.kr,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
포인투테크놀로지,스타트업,hhchoi@point2tech.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
아리카(주),스타트업,sefy.io,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
이와이엘,스타트업,eylpartners.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
(주)씨자인,스타트업,cesign.co.kr,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
(주)메디아이플러스,스타트업,mediaiplus.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
(주)에이피랩스,스타트업,aplabs.co.kr,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
(주)비디오몬스터,스타트업,videomonster.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
(주) 글라우드,스타트업,justscan.ai,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 graduate roster 기반 기업 모집단 확장
우노실리콘,스타트업,unosilicon.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
(주)인텔리즈,스타트업,intelliz.co.kr,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
코리아칩스,스타트업,koreachips.co.kr,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
메이저맵(주),스타트업,majormap.net,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
스터디워크,스타트업,ptstudy.oopy.io,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
(주)제타뱅크,스타트업,zetabank.co.kr,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
(주)빛날덴탈스튜디오,스타트업,bitnalcorp.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
커넥스트,스타트업,conextt.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
튜닙,스타트업,tunib.ai,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
(주)실리콘아츠,스타트업,siliconarts.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
(주)스포터,스타트업,spotter.kr,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
파츠(주),스타트업,parts-inc.co.kr,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
(주)크레비쥬,스타트업,crevizu.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
(주)엠더블유스토리,스타트업,dramaguard.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
(주)아이씨티케이홀딩스,스타트업,kr.ictk.com,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
에이텍에이피,스타트업,atecap.kr,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
수퍼게이트(주),스타트업,supergate.cc,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
아노바,스타트업,sefy.io,,서울,,manual_seed_import,SEOUL_AI_HUB_COMPANY_LIST,https://www.seoulaihub.kr/partner/partner.asp?scrID=0000000195&pageNum=2&subNum=1&ssubNum=1&page=1,서울 AI 허브 입주·졸업기업 공식 리스트,서울 AI 허브 공식 resident roster 기반 기업 모집단 확장
